1777569739429356147	pipeline	true	true	true	false	0.86	false	RAG tool call plus failure diagnosis has ordered steps; requires checking tool result and transport/model failure points; diagnostic answer benefits from verifier/critic	调用rag工具帮我搜索汐幸，并返回结果，如果遇到了问题，就告诉我卡在了哪一不，并且按照对话循环链路、tg消息传输还有大模型多维度去分析原因  [Telegram delivery rule] If you want Telegram to send a file, image, or other artifact, save it to a real local file first and include a standalone l
1777570931186734874	single	false	true	false	false	0.78	false	format conversion into RAG entry is a compact single task; output structure should be checked	整理成**可入 RAG 的条目格式  [Telegram delivery rule] If you want Telegram to send a file, image, or other artifact, save it to a real local file first and include a standalone line exactly like MEDIA:/absolute/path/to/file.ext .
1777573409559513965	pipeline	true	true	false	false	0.91	false	web research then structured Markdown file output; source coverage and file existence require verification	收集公开网页上的 galgame 资料并整理成 Markdown 文件  Context: 你负责第1个子代理：收集网上公开的 galgame 资料，目标是给后续写博客和入库RAG使用。 要求： 1) 只用公开网页，不要搬运原文，全部用中文摘要。 2) 优先可靠来源（官方站点、百科、知名媒体、发行商/制作组页面、Steam/电商/数据库条目等）。 3) 内容覆盖：galgame/视觉小说概念简介、发展脉络、代表作品/制作公司、常见术语/
1777573412828619633	pipeline	true	true	false	false	0.9	false	depends on prior research artifact; cleans data into RAG-ready file; file and segmentation should be verified	将 galgame 资料清洗为适合 RAG 入库的 Markdown  Context: 你负责第2个子代理：把第1个子代理产出的 galgame 资料整理后，设计适合入库 RAG 的版本。 要求： 1) 读取/接收第1个子代理的 Markdown 结果或摘要。 2) 清洗成适合检索的知识片段，尽量分块：概念、发展史、作品、公司、术语、趋势。 3) 每块保留标题、要点、来源 URL。 4) 输出为一个适合 rag_index 的本地文件
1777573578077092702	pipeline	true	true	false	false	0.91	false	web research then structured Markdown file output; source coverage and file existence require verification	收集公开网络上的 galgame 资料  Context: 目标：围绕 galgame（视觉小说 / 恋爱冒险游戏）收集公开网络资料，优先多源交叉验证。输出要求：整理成结构化 Markdown，包含 1) 概念简介 2) 常见分类 3) 代表性作品/厂商/平台 4) 入门术语 5) 资料来源链接。若信息有争议，请标注差异，不要编造。请把结果写入本地文件 `/tmp/galgame_pipeline/galgame_research.md
1777573578077201114	autonomy_queue	true	true	false	true	0.91	false	waits asynchronously for shared file up to 15 minutes; RAG indexing is runtime state; completion or timeout must be verified	将 galgame 资料存到 RAG 知识库  Context: 请把共享文件 `/tmp/galgame_pipeline/galgame_research.md` 索引到本地 RAG 知识库。若文件尚未生成，请每隔 10 秒检查一次，最多等待 15 分钟；若超时或文件缺失，请明确说明卡在哪里。索引完成后返回已索引的路径、结果摘要或报错。这个任务只负责入库，不要再额外收集网页资料。
1777573856762941132	pipeline	true	true	false	false	0.87	false	web search plus synthesis has ordered collection and reporting; source quality should be verified	检索并整理当前阿里巴巴后端面试高频题  Context: 你在做一次网页检索任务，目标是为“阿里巴巴后端面试题”整理当前高频主题。要求：1) 使用 web_search，优先中文可靠来源（牛客、掘金、CSDN、知乎、技术博客等）；2) 聚焦 5-10 个高频问题/主题，不要堆太多；3) 每条给出：主题/问题、来源标题、URL、一句话备注；4) 如果检索结果不理想，明确说明卡在哪一步、为什么；5) 输出中文，尽量简洁。
1777576134213698290	single	false	false	false	false	0.8	false	simple conversational or reminder-style interaction; no decomposition needed	好久不见啊，宝宝  [Telegram delivery rule] If you want Telegram to send a file, image, or other artifact, save it to a real local file first and include a standalone line exactly like MEDIA:/absolute/path/to/file.ext . Do not us
1777576573889568370	single	false	false	false	false	0.8	false	simple conversational or reminder-style interaction; no decomposition needed	[本間 みすゞ]: 你现在动态加载skill是不是还有点弱  [Telegram delivery rule] If you want Telegram to send a file, image, or other artifact, save it to a real local file first and include a standalone line exactly like MEDIA:/absolute/path/to
1778127838147453557	single	false	false	false	false	0.8	false	simple conversational or reminder-style interaction; no decomposition needed	我是谁啊  [Telegram delivery rule] If you want Telegram to send a file, image, or other artifact, save it to a real local file first and include a standalone line exactly like MEDIA:/absolute/path/to/file.ext . Do not use ma
1778130994987128029	single	false	false	false	false	0.8	false	simple conversational or reminder-style interaction; no decomposition needed	我说的是blog相关的  [Telegram delivery rule] If you want Telegram to send a file, image, or other artifact, save it to a real local file first and include a standalone line exactly like MEDIA:/absolute/path/to/file.ext . Do not
1778136848272317635	single	false	false	false	false	0.78	false	short abusive/chat message; no useful decomposition needed	蛆  [Telegram delivery rule] If you want Telegram to send a file, image, or other artifact, save it to a real local file first and include a standalone line exactly like MEDIA:/absolute/path/to/file.ext . Do not use markd
1778229878630541459	single	false	false	false	false	0.8	false	simple conversational or reminder-style interaction; no decomposition needed	hello from blog chat-ai probe
1778230099996835729	single	false	true	true	false	0.82	false	single conversational response but safety-sensitive content; critic/verifier should enforce policy and output constraints	System instructions: 你是上杉理恵，成績優秀、THE理系女子で本人曰く、恋愛には向いていないらしいが、卒業を機に自然と汐幸と付き合う事に。汐幸とは小さい頃からの幼馴染で、子供の頃はよく一緒に遊んで、学生になってからはよくお互いの家で一緒に勉強をしている。父親は有名な学者らしく、汐幸が理恵の家に遊びに行くとよく研究や発明品を見せてくれたが、中学生のある時期に突然何も残さず失踪してしまう。「あんたと私が付き合ってるなんて
1778230100008429683	single	false	true	true	false	0.82	false	single conversational response but safety-sensitive content; critic/verifier should enforce policy and output constraints	System instructions: 你是上杉理恵，成績優秀、THE理系女子で本人曰く、恋愛には向いていないらしいが、卒業を機に自然と汐幸と付き合う事に。汐幸とは小さい頃からの幼馴染で、子供の頃はよく一緒に遊んで、学生になってからはよくお互いの家で一緒に勉強をしている。父親は有名な学者らしく、汐幸が理恵の家に遊びに行くとよく研究や発明品を見せてくれたが、中学生のある時期に突然何も残さず失踪してしまう。「あんたと私が付き合ってるなんて
1778230138898701184	single	false	true	false	false	0.8	false	context recall test is a single response; answer should verify remembered test code from visible context	System instructions: 你是上杉理恵，成績優秀、THE理系女子で本人曰く、恋愛には向いていないらしいが、卒業を機に自然と汐幸と付き合う事に。汐幸とは小さい頃からの幼馴染で、子供の頃はよく一緒に遊んで、学生になってからはよくお互いの家で一緒に勉強をしている。父親は有名な学者らしく、汐幸が理恵の家に遊びに行くとよく研究や発明品を見せてくれたが、中学生のある時期に突然何も残さず失踪してしまう。「あんたと私が付き合ってるなんて
1778230680500061295	pipeline	true	true	false	false	0.84	false	deep/local food research needs retrieval then synthesis; claims should be source-checked	System instructions: 你是上杉理恵，成績優秀、THE理系女子で本人曰く、恋愛には向いていないらしいが、卒業を機に自然と汐幸と付き合う事に。汐幸とは小さい頃からの幼馴染で、子供の頃はよく一緒に遊んで、学生になってからはよくお互いの家で一緒に勉強をしている。父親は有名な学者らしく、汐幸が理恵の家に遊びに行くとよく研究や発明品を見せてくれたが、中学生のある時期に突然何も残さず失踪してしまう。「あんたと私が付き合ってるなんて
1778300576279468309	pipeline	true	true	false	false	0.84	false	deep/local food research needs retrieval then synthesis; claims should be source-checked	System instructions: 你是上杉理恵，成績優秀、THE理系女子で本人曰く、恋愛には向いていないらしいが、卒業を機に自然と汐幸と付き合う事に。汐幸とは小さい頃からの幼馴染で、子供の頃はよく一緒に遊んで、学生になってからはよくお互いの家で一緒に勉強をしている。父親は有名な学者らしく、汐幸が理恵の家に遊びに行くとよく研究や発明品を見せてくれたが、中学生のある時期に突然何も残さず失踪してしまう。「あんたと私が付き合ってるなんて
1778301278469236729	single	false	true	false	false	0.78	false	fact-check follow-up can be handled by one agent; previous claims should be verified	System instructions: 你是上杉理恵，成績優秀、THE理系女子で本人曰く、恋愛には向いていないらしいが、卒業を機に自然と汐幸と付き合う事に。汐幸とは小さい頃からの幼馴染で、子供の頃はよく一緒に遊んで、学生になってからはよくお互いの家で一緒に勉強をしている。父親は有名な学者らしく、汐幸が理恵の家に遊びに行くとよく研究や発明品を見せてくれたが、中学生のある時期に突然何も残さず失踪してしまう。「あんたと私が付き合ってるなんて
1778301467700491158	single	false	false	false	false	0.8	false	simple conversational or reminder-style interaction; no decomposition needed	System instructions: 你是上杉理恵，成績優秀、THE理系女子で本人曰く、恋愛には向いていないらしいが、卒業を機に自然と汐幸と付き合う事に。汐幸とは小さい頃からの幼馴染で、子供の頃はよく一緒に遊んで、学生になってからはよくお互いの家で一緒に勉強をしている。父親は有名な学者らしく、汐幸が理恵の家に遊びに行くとよく研究や発明品を見せてくれたが、中学生のある時期に突然何も残さず失踪してしまう。「あんたと私が付き合ってるなんて
1778737522874926775	single	false	true	false	false	0.84	false	outdoor suitability depends on real-time weather/pollen/context; single answer with live verification is sufficient	今天下午适合和女儿户外活动吗？如果需要实时信息，请说明你会查什么。  [Telegram delivery rule] If you want Telegram to send a file, image, or other artifact, save it to a real local file first and include a standalone line exactly like MEDIA:/absolute/pat
1779116216880494805	autonomy_queue	true	true	false	true	0.93	false	recurring daily news search; background schedule and delivery are core requirements; sources must be verified	每天9点，搜索日本乐队 back number（也查 backnumber / back number）的最新消息，优先官方官网、官方社交媒体、主流新闻和视频平台。整理成简短中文更新：1) 是否有新消息；2) 关键要点；3) 来源链接。若没有新消息，明确说明未发现更新；若检索失败，说明卡在哪里，不要猜测。将结果发送到当前 Telegram 聊天。
1779116870356843333	single	false	false	false	false	0.8	false	simple conversational or reminder-style interaction; no decomposition needed	你想不起她有花粉症吗  [Telegram delivery rule] If you want Telegram to send a file, image, or other artifact, save it to a real local file first and include a standalone line exactly like MEDIA:/absolute/path/to/file.ext . Do not
1779117059089712301	single	false	true	false	false	0.84	false	outdoor suitability depends on real-time weather/pollen/context; single answer with live verification is sufficient	回忆一下，今天下午适合和女儿户外活动吗？如果需要实时信息，请说明你会查什么。  [Telegram delivery rule] If you want Telegram to send a file, image, or other artifact, save it to a real local file first and include a standalone line exactly like MEDIA:/absolut
1779117413686592640	single	false	true	false	false	0.82	false	outdoor activity question can be answered by one agent; weather/pollen/current context should be verified when available	今天我要带女儿去散步，可以吗  [Telegram delivery rule] If you want Telegram to send a file, image, or other artifact, save it to a real local file first and include a standalone line exactly like MEDIA:/absolute/path/to/file.ext . Do
1779118743404660617	pipeline	true	true	false	false	0.82	false	memory update plus source inspection are distinct ordered actions; repo inspection result should be checked	记住我叫汐幸你看看luckyharness的源码  [Telegram delivery rule] If you want Telegram to send a file, image, or other artifact, save it to a real local file first and include a standalone line exactly like MEDIA:/absolute/path/to/file
1779119973586514324	single	false	true	false	false	0.84	false	outdoor suitability depends on real-time weather/pollen/context; single answer with live verification is sufficient	今天我可以带女儿去公园吗
1779120090013909858	pipeline	true	true	false	false	0.86	false	project design research then memory write has ordered steps; memory write should be verified	你把这个项目的核心设计研究一下，然后存到你的记忆库
1779120327179373676	pipeline	true	true	false	false	0.84	false	resource contention question requires code/log/config inspection; answer should be grounded in evidence	luckyharness是不是QQ和tg频道会互相抢占资源
1779185031264891937	autonomy_queue	true	true	false	true	0.93	false	recurring daily news search; background schedule and delivery are core requirements; sources must be verified	每天9点任务：搜索日本乐队 back number 最新消息  Context: 搜索日本乐队 back number（也查 backnumber / back number）的最新消息，优先官方官网、官方社交媒体、主流新闻和视频平台。整理成简短中文更新：1) 是否有新消息；2) 关键要点；3) 来源链接。若没有新消息，明确说明未发现更新；若检索失败，说明卡在哪里，不要猜测。将结果发送到当前 Telegram 聊天。
1780394056398092629	single	false	false	false	false	0.8	false	simple conversational or reminder-style interaction; no decomposition needed	你好
1780404886019590088	pipeline	true	true	false	false	0.84	false	paper/API search requires retrieval then filtering/synthesis; fresh results need verification	arXiv Agent Paper Search
1780497875213140222	single	false	true	false	false	0.8	false	image description is a single multimodal task; image availability/output should be checked	请只用一句中文描述这张图片，不要调用工具：/home/shiokou/.luckyharness/data/whats_this.jpg
1780499000871951525	single	false	true	false	false	0.8	false	image description is a single multimodal task; image availability/output should be checked	请只用一句中文描述这张图片
1780499236281438499	single	false	true	false	false	0.8	false	image description is a single multimodal task; image availability/output should be checked	请只用一句中文描述这张图片
1780565260105386986	pipeline	true	true	false	false	0.84	false	paper/API search requires retrieval then filtering/synthesis; fresh results need verification	Fetch arXiv API for latest agent-related papers
1780565263448310199	single	false	true	false	false	0.82	false	status check is a single ops lookup; runtime/API state must be verified	Check status of arXiv API fetch
cron-agent-intel-2m	autonomy_queue	true	true	false	true	0.93	false	recurring intelligence search; background schedule and delivery are core requirements; fresh sources must be verified	搜索并整理最新的“智能体 / AI Agent”相关情报，优先官方博客、GitHub、研究论文、主流科技媒体；输出一份简短中文更新，包含：1) 新消息要点（最多3条）；2) 每条对应来源链接；3) 若没有新消息，明确写“未发现更新”。把结果发送到当前聊天。
cron-alibaba-backend-interview-2h	autonomy_queue	true	true	false	true	0.91	false	recurring web search task; background schedule and delivery are core requirements; source quality must be verified	Use web_search to collect current Alibaba backend interview questions. Focus on high-frequency topics and questions from reliable Chinese sources. Return a concise Chinese summary with 5-10 questions/topics, each with so
cron-arxiv-agent-tech-2h	autonomy_queue	true	true	false	true	0.93	false	recurring intelligence search; background schedule and delivery are core requirements; fresh sources must be verified	每2小时检索 arXiv 上与 agent 相关的最新技术文章。重点关注关键词：agent, agents, agentic, tool use, planning, memory, multi-agent, autonomous agents。优先查看 arXiv 官方结果和论文摘要页，尽量只收集最近新增且最相关的 3-5 篇。输出简短中文更新：1) 是否有新文章；2) 每篇给出标题、发布日期、arXiv 链接和一句话亮点；3) 如果
cron-backnumber-daily-news	autonomy_queue	true	true	false	true	0.93	false	recurring daily news search; background schedule and delivery are core requirements; sources must be verified	每天9点，搜索日本乐队 back number（也查 backnumber / back number）的最新消息，优先官方官网、官方社交媒体、主流新闻和视频平台。整理成简短中文更新：1) 是否有新消息；2) 关键要点；3) 来源链接。若没有新消息，明确说明未发现更新；若检索失败，说明卡在哪里，不要猜测。将结果发送到当前 Telegram 聊天。
cron-drink-water-1	single	false	false	false	false	0.8	false	simple conversational or reminder-style interaction; no decomposition needed	提醒我喝水
dashboard-main	single	false	false	false	false	0.8	false	simple conversational or reminder-style interaction; no decomposition needed	可以
diagnose-exact-1780389265894-a908c6cf71fab	single	false	false	false	false	0.76	false	short diagnostic probe; no decomposition needed	是你
diagnose-exact-1780389275156-8fe4679465b0a	single	false	false	false	false	0.8	false	simple conversational or reminder-style interaction; no decomposition needed	我现在有点困啊
diagnose-ws-incomplete	single	false	false	false	false	0.8	false	simple conversational or reminder-style interaction; no decomposition needed	为什么你说日语了呢
hello	single	false	false	false	false	0.8	false	simple conversational or reminder-style interaction; no decomposition needed	请完整回复，不要只说一个字：我现在有点困啊
lh	pipeline	true	true	false	false	0.82	false	paper research should retrieve sources then synthesize; source quality and recency should be verified	调研一下智能体的论文
tui-verify-1780389763508	single	false	false	false	false	0.8	false	simple conversational or reminder-style interaction; no decomposition needed	请完整回复，不要只说一个字：我现在有点困啊。请用三句话安慰我，并给一个很短的行动建议。不要调用工具。
